key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name,year,map_name
"(10252, 'Ilios')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,Houston Outlaws,Florida Mayhem,2018,Ilios
"(10252, 'Junkertown')",Houston Outlaws,88.03114318847656,102.01126098632812,0.0,102.01126098632812,0.0,168.01589965820312,240.0,168.01589965820312,0.0,0.0,0.0,0.0,Florida Mayhem,Houston Outlaws,2018,Junkertown
"(10253, 'Eichenwalde')",New York Excelsior,114.72213745117188,114.72136688232422,0.0,114.72136688232422,124.31599426269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty,2018,Eichenwalde
"(10253, 'Horizon Lunar Colony')",Seoul Dynasty,0.0,0.0,0.0,0.0,486.2689971923828,152.90101623535156,726.2689971923828,211.0290069580078,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty,2018,Horizon Lunar Colony
"(10253, 'Oasis')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,239.0,Seoul Dynasty,New York Excelsior,2018,Oasis
"(10253, 'Junkertown')",Seoul Dynasty,57.98031997680664,81.4696044921875,0.0,81.4696044921875,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty,2018,Junkertown
"(10253, 'Lijiang Tower')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,200.0,Seoul Dynasty,New York Excelsior,2018,Lijiang Tower
"(10254, 'Eichenwalde')",Philadelphia Fusion,0.0,0.0,0.0,0.0,152.947998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons,2018,Eichenwalde
"(10254, 'Horizon Lunar Colony')",Philadelphia Fusion,0.0,0.0,0.0,0.0,426.61602783203125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons,2018,Horizon Lunar Colony
"(10254, 'Oasis')",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,228.0,Shanghai Dragons,Philadelphia Fusion,2018,Oasis
"(10254, 'Junkertown')",Shanghai Dragons,93.07723999023438,93.46392822265624,0.0,93.46392822265624,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons,2018,Junkertown
"(10254, 'Lijiang Tower')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,200.0,Shanghai Dragons,Philadelphia Fusion,2018,Lijiang Tower
"(10255, 'Eichenwalde')",draw,67.73714447021484,67.72250366210939,0.0,135.44500732421878,234.09600830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel,2018,Eichenwalde
"(10255, 'Horizon Lunar Colony')",Dallas Fuel,0.0,0.0,0.0,0.0,261.21600341796875,168.5030059814453,501.21600341796875,168.5030059814453,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel,2018,Horizon Lunar Colony
"(10255, 'Ilios')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,195.0,Dallas Fuel,San Francisco Shock,2018,Ilios
"(10255, 'Junkertown')",Dallas Fuel,80.4822769165039,102.01502990722656,0.0,102.01502990722656,0.0,43.9721794128418,240.0,43.9721794128418,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel,2018,Junkertown
"(10256, 'Numbani')",Dallas Fuel,116.57394409179688,143.60647583007812,71.80108642578125,143.60647583007812,143.29400634765625,13.11199951171875,143.29400634765625,60.0,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel,2018,Numbani
"(10256, 'Temple of Anubis')",Boston Uprising,0.0,0.0,0.0,0.0,656.0479431152344,75.1629638671875,624.9199829101562,75.1629638671875,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel,2018,Temple of Anubis
"(10256, 'Ilios')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,254.0,Dallas Fuel,Boston Uprising,2018,Ilios
"(10256, 'Dorado')",Dallas Fuel,73.00662994384766,85.81233215332031,0.0,85.81233215332031,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel,2018,Dorado
"(10256, 'Lijiang Tower')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,200.0,Dallas Fuel,Boston Uprising,2018,Lijiang Tower
"(10257, 'Eichenwalde')",Los Angeles Valiant,64.71611785888672,67.73891448974611,0.0,67.73891448974611,0.0,190.2400054931641,0.0,190.2400054931641,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant,2018,Eichenwalde
"(10257, 'Temple of Anubis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,137.61701965332028,240.0,137.61701965332028,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant,2018,Temple of Anubis
"(10257, 'Ilios')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,132.0,Los Angeles Valiant,Florida Mayhem,2018,Ilios
"(10257, 'Dorado')",Florida Mayhem,84.296875,84.306396484375,0.0,84.306396484375,61.87517929077149,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant,2018,Dorado
"(10258, 'Numbani')",Houston Outlaws,71.80003356933594,71.80078125,71.80003356933594,71.80078125,474.34504699707026,75.39802551269531,261.86502075195307,75.39802551269531,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators,2018,Numbani
"(10258, 'Temple of Anubis')",Houston Outlaws,0.0,0.0,0.0,0.0,208.3600006103516,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators,2018,Temple of Anubis
"(10258, 'Ilios')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,200.0,Los Angeles Gladiators,Houston Outlaws,2018,Ilios
"(10258, 'Dorado')",Houston Outlaws,68.91654968261719,68.91212463378906,0.0,68.91212463378906,186.96372985839844,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators,2018,Dorado
"(10259, 'Numbani')",Los Angeles Valiant,65.83690643310547,66.38031005859375,0.0,66.38031005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant,2018,Numbani
"(10259, 'Temple of Anubis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,70.75997924804688,358.4070587158203,240.0,573.8960571289062,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant,2018,Temple of Anubis
"(10259, 'Oasis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,125.0,Los Angeles Valiant,Philadelphia Fusion,2018,Oasis
"(10259, 'Dorado')",Los Angeles Valiant,73.64859008789062,85.77842712402344,0.0,85.77842712402344,0.0,112.1824188232422,240.0,112.1824188232422,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant,2018,Dorado
"(10260, 'Eichenwalde')",Los Angeles Gladiators,125.52360534667969,125.52210235595705,0.0,125.52210235595705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem,2018,Eichenwalde
"(10260, 'Horizon Lunar Colony')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,49.95701599121094,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem,2018,Horizon Lunar Colony
"(10260, 'Oasis')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,273.0,Florida Mayhem,Los Angeles Gladiators,2018,Oasis
"(10260, 'Junkertown')",Florida Mayhem,79.15879821777344,102.0151824951172,0.0,102.0151824951172,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem,2018,Junkertown
"(10261, 'Numbani')",Houston Outlaws,66.49053192138672,71.77278900146484,0.0,71.77278900146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws,2018,Numbani
"(10261, 'Temple of Anubis')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,215.84202575683597,240.0,215.84202575683597,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws,2018,Temple of Anubis
"(10261, 'Oasis')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,299.0,Houston Outlaws,San Francisco Shock,2018,Oasis
"(10261, 'Dorado')",Houston Outlaws,84.95535278320312,74.54899597167969,0.0,74.54899597167969,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws,2018,Dorado
"(10262, 'Eichenwalde')",Philadelphia Fusion,0.0,123.4763641357422,0.0,123.4763641357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion,2018,Eichenwalde
"(10262, 'Temple of Anubis')",Philadelphia Fusion,0.0,0.0,0.0,0.0,62.51397705078125,437.22100830078125,240.0,587.0560302734375,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion,2018,Temple of Anubis
"(10262, 'Ilios')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,Philadelphia Fusion,Dallas Fuel,2018,Ilios
"(10262, 'Dorado')",Philadelphia Fusion,70.11181640625,82.47486877441406,0.0,82.47486877441406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion,2018,Dorado
"(10263, 'Eichenwalde')",New York Excelsior,125.9339370727539,67.72836303710939,0.0,67.72836303710939,0.0,28.456024169921875,0.0,28.456024169921875,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior,2018,Eichenwalde
"(10263, 'Temple of Anubis')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,122.69302368164062,240.0,122.69302368164062,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior,2018,Temple of Anubis
"(10263, 'Oasis')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,163.0,New York Excelsior,Shanghai Dragons,2018,Oasis
"(10263, 'Dorado')",New York Excelsior,76.66338348388672,85.77969360351562,0.0,85.77969360351562,0.0,162.48057556152344,240.0,162.48057556152344,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior,2018,Dorado
"(10264, 'Numbani')",London Spitfire,0.0,62.64059448242188,0.0,62.64059448242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire,2018,Numbani
"(10264, 'Temple of Anubis')",London Spitfire,0.0,0.0,0.0,0.0,0.0,114.20901489257812,240.0,114.20901489257812,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire,2018,Temple of Anubis
"(10264, 'Ilios')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,London Spitfire,Seoul Dynasty,2018,Ilios
"(10264, 'Dorado')",London Spitfire,62.35307312011719,85.77543640136719,0.0,85.77543640136719,0.0,129.70556640625,240.0,129.70556640625,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire,2018,Dorado
"(10265, 'Numbani')",San Francisco Shock,71.78179931640625,71.80022430419922,71.78179931640625,71.80022430419922,0.0,196.50003051757812,0.0,164.0880126953125,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock,2018,Numbani
"(10265, 'Temple of Anubis')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,232.21499633789062,240.0,232.21499633789062,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock,2018,Temple of Anubis
"(10265, 'Ilios')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,San Francisco Shock,Florida Mayhem,2018,Ilios
"(10265, 'Junkertown')",San Francisco Shock,90.75405883789062,102.03871154785156,0.0,102.03871154785156,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock,2018,Junkertown
"(10266, 'Eichenwalde')",Houston Outlaws,64.28557586669922,64.27317047119139,0.0,64.27317047119139,32.992019653320305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty,2018,Eichenwalde
"(10266, 'Horizon Lunar Colony')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,9.68701171875,240.0,9.68701171875,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty,2018,Horizon Lunar Colony
"(10266, 'Ilios')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,109.0,Seoul Dynasty,Houston Outlaws,2018,Ilios
"(10266, 'Junkertown')",Houston Outlaws,91.23277282714844,91.29212951660156,0.0,91.29212951660156,105.66278076171876,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty,2018,Junkertown
"(10266, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,100.0,Seoul Dynasty,Houston Outlaws,2018,Lijiang Tower
"(10267, 'Numbani')",Boston Uprising,94.13526153564452,94.12602996826172,0.0,94.12602996826172,254.7330322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators,2018,Numbani
"(10267, 'Temple of Anubis')",Boston Uprising,0.0,0.0,0.0,0.0,254.8880157470703,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators,2018,Temple of Anubis
"(10267, 'Oasis')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,200.0,Los Angeles Gladiators,Boston Uprising,2018,Oasis
"(10267, 'Dorado')",Boston Uprising,82.71903991699219,82.70521545410156,0.0,82.70521545410156,107.21480560302734,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators,2018,Dorado
"(10268, 'Eichenwalde')",London Spitfire,0.0,0.0,0.0,0.0,186.8370056152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2018,Eichenwalde
"(10268, 'Horizon Lunar Colony')",London Spitfire,0.0,0.0,0.0,0.0,125.44500732421876,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2018,Horizon Lunar Colony
"(10268, 'Ilios')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,200.0,Shanghai Dragons,London Spitfire,2018,Ilios
"(10268, 'Junkertown')",London Spitfire,76.01447296142578,76.0027847290039,0.0,76.0027847290039,70.4705810546875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons,2018,Junkertown
"(10269, 'Numbani')",New York Excelsior,0.0,0.0,0.0,0.0,189.2570037841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel,2018,Numbani
"(10269, 'Temple of Anubis')",New York Excelsior,0.0,0.0,0.0,0.0,60.0,191.96800231933594,300.0,388.3899841308594,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel,2018,Temple of Anubis
"(10269, 'Oasis')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,289.0,Dallas Fuel,New York Excelsior,2018,Oasis
"(10269, 'Dorado')",New York Excelsior,51.20020294189453,51.20687866210938,0.0,51.20687866210938,98.07628631591795,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel,2018,Dorado
"(10270, 'Eichenwalde')",Boston Uprising,123.10934829711914,135.47100067138672,67.73288726806639,135.47100067138672,156.447021484375,52.86502075195313,156.447021484375,60.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising,2018,Eichenwalde
"(10270, 'Horizon Lunar Colony')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,297.00701904296875,240.0,297.00701904296875,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising,2018,Horizon Lunar Colony
"(10270, 'Oasis')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,122.0,Boston Uprising,Los Angeles Valiant,2018,Oasis
"(10270, 'Junkertown')",Boston Uprising,58.89387512207031,101.9985809326172,0.0,101.9985809326172,0.0,78.70368957519531,240.0,78.70368957519531,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising,2018,Junkertown
"(10564, 'Eichenwalde')",Shanghai Dragons,67.72193908691406,67.74082946777344,67.72193908691406,67.74082946777344,0.0,230.81407928466797,0.0,129.20004272460938,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons,2018,Eichenwalde
"(10564, 'Horizon Lunar Colony')",Dallas Fuel,0.0,0.0,0.0,0.0,347.55499267578125,69.21304321289061,439.4779968261719,69.21304321289061,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons,2018,Horizon Lunar Colony
"(10564, 'Oasis')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,200.0,Shanghai Dragons,Dallas Fuel,2018,Oasis
"(10564, 'Dorado')",Shanghai Dragons,153.13894653320312,153.16738891601562,67.372314453125,171.5743408203125,60.0,131.57198333740234,240.0,367.8405456542969,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons,2018,Dorado
"(10564, 'Lijiang Tower')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,292.0,Shanghai Dragons,Dallas Fuel,2018,Lijiang Tower
"(10565, 'Numbani')",San Francisco Shock,69.89627075195311,71.79879760742188,0.0,71.79879760742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock,2018,Numbani
"(10565, 'Horizon Lunar Colony')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,143.0989990234375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock,2018,Horizon Lunar Colony
"(10565, 'Oasis')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,200.0,San Francisco Shock,Los Angeles Gladiators,2018,Oasis
"(10565, 'Junkertown')",Los Angeles Gladiators,66.24191284179689,66.23722839355469,0.0,66.23722839355469,155.9021453857422,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock,2018,Junkertown
"(10566, 'Eichenwalde')",Los Angeles Valiant,110.16915130615234,67.73479461669922,0.0,67.73479461669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant,2018,Eichenwalde
"(10566, 'Temple of Anubis')",draw,0.0,0.0,0.0,0.0,351.22900390625,140.9560089111328,591.22900390625,140.9560089111328,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant,2018,Temple of Anubis
"(10566, 'Oasis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,182.0,Los Angeles Valiant,Seoul Dynasty,2018,Oasis
"(10566, 'Dorado')",Los Angeles Valiant,79.69548034667969,85.80921936035156,0.0,85.80921936035156,0.0,9.554157257080078,240.0,9.554157257080078,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant,2018,Dorado
"(10567, 'Eichenwalde')",Boston Uprising,0.0,0.0,0.0,0.0,182.07200622558597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion,2018,Eichenwalde
"(10567, 'Horizon Lunar Colony')",Boston Uprising,0.0,0.0,0.0,0.0,616.6419067382812,47.00202941894531,586.376953125,60.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion,2018,Horizon Lunar Colony
"(10567, 'Ilios')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,200.0,Philadelphia Fusion,Boston Uprising,2018,Ilios
"(10567, 'Junkertown')",Boston Uprising,151.0618782043457,151.03924560546875,102.01258850097656,151.03924560546875,77.51018524169922,0.0,300.0,60.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion,2018,Junkertown
"(10568, 'Eichenwalde')",New York Excelsior,119.59735870361328,119.59359741210938,0.0,119.59359741210938,150.11099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem,2018,Eichenwalde
"(10568, 'Horizon Lunar Colony')",draw,0.0,0.0,0.0,0.0,60.0,130.93202209472656,240.0,338.31201171875,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem,2018,Horizon Lunar Colony
"(10568, 'Ilios')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,200.0,Florida Mayhem,New York Excelsior,2018,Ilios
"(10568, 'Junkertown')",New York Excelsior,83.27334594726562,83.33790588378906,0.0,83.33790588378906,235.6865997314453,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem,2018,Junkertown
"(10569, 'Eichenwalde')",Houston Outlaws,121.6770477294922,121.6755828857422,0.0,121.6755828857422,181.135009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire,2018,Eichenwalde
"(10569, 'Temple of Anubis')",Houston Outlaws,0.0,0.0,0.0,0.0,111.01699829101562,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire,2018,Temple of Anubis
"(10569, 'Oasis')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,200.0,London Spitfire,Houston Outlaws,2018,Oasis
"(10569, 'Dorado')",London Spitfire,84.31221008300781,49.25709533691406,0.0,49.25709533691406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire,2018,Dorado
"(10570, 'Eichenwalde')",Dallas Fuel,0.0,0.0,0.0,0.0,1.5510101318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators,2018,Eichenwalde
"(10570, 'Temple of Anubis')",Dallas Fuel,0.0,0.0,0.0,0.0,265.4270324707031,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators,2018,Temple of Anubis
"(10570, 'Oasis')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,Los Angeles Gladiators,Dallas Fuel,2018,Oasis
"(10570, 'Dorado')",Los Angeles Gladiators,76.63938903808594,85.78115844726562,0.0,85.78115844726562,0.0,22.88672637939453,240.0,22.88672637939453,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators,2018,Dorado
"(10571, 'Eichenwalde')",Seoul Dynasty,67.7181396484375,67.73176574707031,0.0,135.46353149414062,60.0,128.6559600830078,0.0,254.2019500732422,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty,2018,Eichenwalde
"(10571, 'Temple of Anubis')",San Francisco Shock,0.0,0.0,0.0,0.0,169.88800048828125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty,2018,Temple of Anubis
"(10571, 'Ilios')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,269.0,Seoul Dynasty,San Francisco Shock,2018,Ilios
"(10571, 'Dorado')",Seoul Dynasty,51.55116271972656,85.783935546875,0.0,85.783935546875,0.0,13.848464965820312,240.0,13.848464965820312,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty,2018,Dorado
"(10571, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,86.0,Seoul Dynasty,San Francisco Shock,2018,Lijiang Tower
"(10572, 'Numbani')",Los Angeles Valiant,71.79553985595703,98.31024169921875,71.79553985595703,98.31024169921875,135.2490234375,88.76101684570312,135.2490234375,88.76101684570312,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant,2018,Numbani
"(10572, 'Temple of Anubis')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,324.635986328125,240.0,324.635986328125,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant,2018,Temple of Anubis
"(10572, 'Ilios')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,Los Angeles Valiant,Shanghai Dragons,2018,Ilios
"(10572, 'Junkertown')",Los Angeles Valiant,76.39183807373047,102.0520477294922,0.0,102.0520477294922,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant,2018,Junkertown
"(10573, 'Eichenwalde')",London Spitfire,62.49787902832031,62.48373413085938,0.0,62.48373413085938,134.25698852539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior,2018,Eichenwalde
"(10573, 'Temple of Anubis')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior,2018,Temple of Anubis
"(10573, 'Ilios')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,176.0,New York Excelsior,London Spitfire,2018,Ilios
"(10573, 'Dorado')",London Spitfire,54.80503845214844,54.82400512695313,0.0,54.82400512695313,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior,2018,Dorado
"(10573, 'Lijiang Tower')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,173.0,New York Excelsior,London Spitfire,2018,Lijiang Tower
"(10574, 'Eichenwalde')",Houston Outlaws,57.32201385498047,66.82421112060547,0.0,66.82421112060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws,2018,Eichenwalde
"(10574, 'Temple of Anubis')",Boston Uprising,0.0,0.0,0.0,0.0,349.2060241699219,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws,2018,Temple of Anubis
"(10574, 'Ilios')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,200.0,Houston Outlaws,Boston Uprising,2018,Ilios
"(10574, 'Dorado')",Houston Outlaws,62.62860107421875,75.15367126464844,0.0,75.15367126464844,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws,2018,Dorado
"(10574, 'Lijiang Tower')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,238.0,Houston Outlaws,Boston Uprising,2018,Lijiang Tower
