key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name
"(10257, 2)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,137.61701965332028,240.0,137.61701965332028,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant
"(10257, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,132.0,Los Angeles Valiant,Florida Mayhem
"(10257, 4)",Florida Mayhem,84.296875,84.306396484375,0.0,84.306396484375,61.87517929077149,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant
"(10258, 1)",Houston Outlaws,71.80003356933594,71.80078125,71.80003356933594,71.80078125,474.34504699707026,75.39802551269531,261.86502075195307,75.39802551269531,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10258, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,208.3600006103516,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10258, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,200.0,Los Angeles Gladiators,Houston Outlaws
"(10258, 4)",Houston Outlaws,68.91654968261719,68.91212463378906,0.0,68.91212463378906,186.96372985839844,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10259, 1)",Los Angeles Valiant,65.83690643310547,66.38031005859375,0.0,66.38031005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant
"(10259, 2)",Los Angeles Valiant,0.0,0.0,0.0,0.0,70.75997924804688,358.4070587158203,240.0,573.8960571289062,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant
"(10259, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,125.0,Los Angeles Valiant,Philadelphia Fusion
"(10259, 4)",Los Angeles Valiant,73.64859008789062,85.77842712402344,0.0,85.77842712402344,0.0,112.1824188232422,240.0,112.1824188232422,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Valiant
"(10260, 1)",Los Angeles Gladiators,125.52360534667969,125.52210235595705,0.0,125.52210235595705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10260, 2)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,49.95701599121094,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10260, 3)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,273.0,Florida Mayhem,Los Angeles Gladiators
"(10260, 4)",Florida Mayhem,79.15879821777344,102.0151824951172,0.0,102.0151824951172,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10261, 1)",Houston Outlaws,66.49053192138672,71.77278900146484,0.0,71.77278900146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10261, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,215.84202575683597,240.0,215.84202575683597,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10261, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,299.0,Houston Outlaws,San Francisco Shock
"(10261, 4)",Houston Outlaws,84.95535278320312,74.54899597167969,0.0,74.54899597167969,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10262, 1)",Philadelphia Fusion,0.0,123.4763641357422,0.0,123.4763641357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10262, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,62.51397705078125,437.22100830078125,240.0,587.0560302734375,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10262, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,Philadelphia Fusion,Dallas Fuel
"(10262, 4)",Philadelphia Fusion,70.11181640625,82.47486877441406,0.0,82.47486877441406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10263, 1)",New York Excelsior,125.9339370727539,67.72836303710939,0.0,67.72836303710939,0.0,28.456024169921875,0.0,28.456024169921875,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior
"(10263, 2)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,122.69302368164062,240.0,122.69302368164062,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior
"(10263, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,163.0,New York Excelsior,Shanghai Dragons
"(10263, 4)",New York Excelsior,76.66338348388672,85.77969360351562,0.0,85.77969360351562,0.0,162.48057556152344,240.0,162.48057556152344,0.0,0.0,0.0,0.0,Shanghai Dragons,New York Excelsior
"(10264, 1)",London Spitfire,0.0,62.64059448242188,0.0,62.64059448242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire
"(10264, 2)",London Spitfire,0.0,0.0,0.0,0.0,0.0,114.20901489257812,240.0,114.20901489257812,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire
"(10264, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,London Spitfire,Seoul Dynasty
"(10264, 4)",London Spitfire,62.35307312011719,85.77543640136719,0.0,85.77543640136719,0.0,129.70556640625,240.0,129.70556640625,0.0,0.0,0.0,0.0,Seoul Dynasty,London Spitfire
"(10265, 1)",San Francisco Shock,71.78179931640625,71.80022430419922,71.78179931640625,71.80022430419922,0.0,196.50003051757812,0.0,164.0880126953125,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock
"(10265, 2)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,232.21499633789062,240.0,232.21499633789062,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock
"(10265, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,San Francisco Shock,Florida Mayhem
"(10265, 4)",San Francisco Shock,90.75405883789062,102.03871154785156,0.0,102.03871154785156,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock
"(10266, 1)",Houston Outlaws,64.28557586669922,64.27317047119139,0.0,64.27317047119139,32.992019653320305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty
"(10266, 2)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,9.68701171875,240.0,9.68701171875,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty
"(10266, 3)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,109.0,Seoul Dynasty,Houston Outlaws
"(10266, 4)",Houston Outlaws,91.23277282714844,91.29212951660156,0.0,91.29212951660156,105.66278076171876,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Seoul Dynasty
"(10266, 5)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,100.0,Seoul Dynasty,Houston Outlaws
"(10267, 1)",Boston Uprising,94.13526153564452,94.12602996826172,0.0,94.12602996826172,254.7330322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators
"(10267, 2)",Boston Uprising,0.0,0.0,0.0,0.0,254.8880157470703,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators
"(10267, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,200.0,Los Angeles Gladiators,Boston Uprising
"(10267, 4)",Boston Uprising,82.71903991699219,82.70521545410156,0.0,82.70521545410156,107.21480560302734,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Gladiators
"(10268, 1)",London Spitfire,0.0,0.0,0.0,0.0,186.8370056152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons
"(10268, 2)",London Spitfire,0.0,0.0,0.0,0.0,125.44500732421876,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons
"(10268, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,200.0,Shanghai Dragons,London Spitfire
"(10268, 4)",London Spitfire,76.01447296142578,76.0027847290039,0.0,76.0027847290039,70.4705810546875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Shanghai Dragons
"(10269, 1)",New York Excelsior,0.0,0.0,0.0,0.0,189.2570037841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel
"(10269, 2)",New York Excelsior,0.0,0.0,0.0,0.0,60.0,191.96800231933594,300.0,388.3899841308594,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel
"(10269, 3)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,289.0,Dallas Fuel,New York Excelsior
"(10269, 4)",New York Excelsior,51.20020294189453,51.20687866210938,0.0,51.20687866210938,98.07628631591795,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Dallas Fuel
"(10270, 1)",Boston Uprising,123.10934829711914,135.47100067138672,67.73288726806639,135.47100067138672,156.447021484375,52.86502075195313,156.447021484375,60.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising
"(10270, 2)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,297.00701904296875,240.0,297.00701904296875,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising
"(10270, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,122.0,Boston Uprising,Los Angeles Valiant
"(10270, 4)",Boston Uprising,58.89387512207031,101.9985809326172,0.0,101.9985809326172,0.0,78.70368957519531,240.0,78.70368957519531,0.0,0.0,0.0,0.0,Los Angeles Valiant,Boston Uprising
"(10564, 1)",Shanghai Dragons,67.72193908691406,67.74082946777344,67.72193908691406,67.74082946777344,0.0,230.81407928466797,0.0,129.20004272460938,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons
"(10564, 2)",Dallas Fuel,0.0,0.0,0.0,0.0,347.55499267578125,69.21304321289061,439.4779968261719,69.21304321289061,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons
"(10564, 3)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,200.0,Shanghai Dragons,Dallas Fuel
"(10564, 4)",Shanghai Dragons,153.13894653320312,153.16738891601562,67.372314453125,171.5743408203125,60.0,131.57198333740234,240.0,367.8405456542969,0.0,0.0,0.0,0.0,Dallas Fuel,Shanghai Dragons
"(10564, 5)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,292.0,Shanghai Dragons,Dallas Fuel
"(10565, 1)",San Francisco Shock,69.89627075195311,71.79879760742188,0.0,71.79879760742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock
"(10565, 2)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,143.0989990234375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock
"(10565, 3)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,200.0,San Francisco Shock,Los Angeles Gladiators
"(10565, 4)",Los Angeles Gladiators,66.24191284179689,66.23722839355469,0.0,66.23722839355469,155.9021453857422,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,San Francisco Shock
"(10566, 1)",Los Angeles Valiant,110.16915130615234,67.73479461669922,0.0,67.73479461669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant
"(10566, 2)",draw,0.0,0.0,0.0,0.0,351.22900390625,140.9560089111328,591.22900390625,140.9560089111328,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant
"(10566, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,182.0,Los Angeles Valiant,Seoul Dynasty
"(10566, 4)",Los Angeles Valiant,79.69548034667969,85.80921936035156,0.0,85.80921936035156,0.0,9.554157257080078,240.0,9.554157257080078,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Valiant
"(10567, 1)",Boston Uprising,0.0,0.0,0.0,0.0,182.07200622558597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion
"(10567, 2)",Boston Uprising,0.0,0.0,0.0,0.0,616.6419067382812,47.00202941894531,586.376953125,60.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion
"(10567, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,200.0,Philadelphia Fusion,Boston Uprising
"(10567, 4)",Boston Uprising,151.0618782043457,151.03924560546875,102.01258850097656,151.03924560546875,77.51018524169922,0.0,300.0,60.0,0.0,0.0,0.0,0.0,Boston Uprising,Philadelphia Fusion
"(10568, 1)",New York Excelsior,119.59735870361328,119.59359741210938,0.0,119.59359741210938,150.11099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem
"(10568, 2)",draw,0.0,0.0,0.0,0.0,60.0,130.93202209472656,240.0,338.31201171875,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem
"(10568, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,200.0,Florida Mayhem,New York Excelsior
"(10568, 4)",New York Excelsior,83.27334594726562,83.33790588378906,0.0,83.33790588378906,235.6865997314453,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Florida Mayhem
"(10569, 1)",Houston Outlaws,121.6770477294922,121.6755828857422,0.0,121.6755828857422,181.135009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10569, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,111.01699829101562,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10569, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,200.0,London Spitfire,Houston Outlaws
"(10569, 4)",London Spitfire,84.31221008300781,49.25709533691406,0.0,49.25709533691406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10570, 1)",Dallas Fuel,0.0,0.0,0.0,0.0,1.5510101318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators
"(10570, 2)",Dallas Fuel,0.0,0.0,0.0,0.0,265.4270324707031,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators
"(10570, 3)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,Los Angeles Gladiators,Dallas Fuel
"(10570, 4)",Los Angeles Gladiators,76.63938903808594,85.78115844726562,0.0,85.78115844726562,0.0,22.88672637939453,240.0,22.88672637939453,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Gladiators
"(10571, 1)",Seoul Dynasty,67.7181396484375,67.73176574707031,0.0,135.46353149414062,60.0,128.6559600830078,0.0,254.2019500732422,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty
"(10571, 2)",San Francisco Shock,0.0,0.0,0.0,0.0,169.88800048828125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty
"(10571, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,269.0,Seoul Dynasty,San Francisco Shock
"(10571, 4)",Seoul Dynasty,51.55116271972656,85.783935546875,0.0,85.783935546875,0.0,13.848464965820312,240.0,13.848464965820312,0.0,0.0,0.0,0.0,San Francisco Shock,Seoul Dynasty
"(10571, 5)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,86.0,Seoul Dynasty,San Francisco Shock
"(10572, 1)",Los Angeles Valiant,71.79553985595703,98.31024169921875,71.79553985595703,98.31024169921875,135.2490234375,88.76101684570312,135.2490234375,88.76101684570312,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant
"(10572, 2)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,324.635986328125,240.0,324.635986328125,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant
"(10572, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,Los Angeles Valiant,Shanghai Dragons
"(10572, 4)",Los Angeles Valiant,76.39183807373047,102.0520477294922,0.0,102.0520477294922,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Los Angeles Valiant
"(10573, 1)",London Spitfire,62.49787902832031,62.48373413085938,0.0,62.48373413085938,134.25698852539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior
"(10573, 2)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior
"(10573, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,176.0,New York Excelsior,London Spitfire
"(10573, 4)",London Spitfire,54.80503845214844,54.82400512695313,0.0,54.82400512695313,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,New York Excelsior
"(10573, 5)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,173.0,New York Excelsior,London Spitfire
"(10574, 1)",Houston Outlaws,57.32201385498047,66.82421112060547,0.0,66.82421112060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws
"(10574, 2)",Boston Uprising,0.0,0.0,0.0,0.0,349.2060241699219,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws
"(10574, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,200.0,Houston Outlaws,Boston Uprising
"(10574, 4)",Houston Outlaws,62.62860107421875,75.15367126464844,0.0,75.15367126464844,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Houston Outlaws
"(10574, 5)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,238.0,Houston Outlaws,Boston Uprising
"(10575, 1)",Philadelphia Fusion,67.8126220703125,67.80438232421875,0.0,67.80438232421875,220.40501403808597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Florida Mayhem
"(10575, 2)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,246.84500122070312,240.0,246.84500122070312,0.0,0.0,0.0,0.0,Philadelphia Fusion,Florida Mayhem
"(10575, 3)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,Florida Mayhem,Philadelphia Fusion
"(10575, 4)",Philadelphia Fusion,83.33897399902344,83.33580780029297,0.0,83.33580780029297,123.02494049072266,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Florida Mayhem
"(10575, 5)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,284.0,Florida Mayhem,Philadelphia Fusion
"(10537, 1)",Houston Outlaws,67.40032958984375,67.38175964355469,0.0,67.38175964355469,223.05203247070312,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10537, 2)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,72.0,London Spitfire,Houston Outlaws
"(10537, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,63.59901428222656,240.0,63.59901428222656,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10537, 4)",London Spitfire,0.0,111.5135269165039,0.0,111.5135269165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,London Spitfire
"(10539, 1)",New York Excelsior,156.77388763427734,156.78531646728516,102.00634765625,156.78531646728516,407.39715576171875,0.0,483.38494873046875,60.0,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10539, 2)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,London Spitfire,New York Excelsior
"(10539, 3)",London Spitfire,0.0,0.0,0.0,0.0,157.91001892089844,317.4439697265625,240.0,530.0479736328125,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10539, 4)",London Spitfire,0.0,95.22477722167969,0.0,95.22477722167969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10539, 5)",London Spitfire,80.70865631103516,81.20355224609375,0.0,81.20355224609375,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10278, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Seoul Dynasty
"(10278, 2)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,121.0,Seoul Dynasty,Los Angeles Valiant
"(10278, 3)",Seoul Dynasty,63.55650329589844,70.29234313964844,0.0,70.29234313964844,0.0,131.49600219726562,0.0,131.49600219726562,0.0,0.0,0.0,0.0,Los Angeles Valiant,Seoul Dynasty
"(10278, 4)",Seoul Dynasty,82.2603759765625,69.40298461914061,0.0,69.40298461914061,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Seoul Dynasty
"(10279, 1)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,366.2580261230469,240.0,366.2580261230469,0.0,0.0,0.0,0.0,Shanghai Dragons,Dallas Fuel
"(10279, 2)",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,158.0,Dallas Fuel,Shanghai Dragons
"(10279, 3)",Shanghai Dragons,79.11064147949219,79.09745788574219,0.0,158.19491577148438,156.9240264892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Dallas Fuel
"(10279, 4)",Dallas Fuel,90.58800506591795,74.60256958007812,0.0,74.60256958007812,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Dallas Fuel
"(10280, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,100.88102722167969,156.4259796142578,240.0,312.8519592285156,0.0,0.0,0.0,0.0,San Francisco Shock,Los Angeles Gladiators
"(10280, 2)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,237.0,Los Angeles Gladiators,San Francisco Shock
"(10280, 3)",Los Angeles Gladiators,179.83102416992188,153.94495391845703,0.0,153.94495391845703,0.0,229.01300048828125,240.0,229.01300048828125,0.0,0.0,0.0,0.0,San Francisco Shock,Los Angeles Gladiators
"(10280, 3)",Los Angeles Gladiators,179.83102416992188,153.94495391845703,0.0,153.94495391845703,0.0,229.01300048828125,240.0,229.01300048828125,0.0,0.0,0.0,0.0,San Francisco Shock,Los Angeles Gladiators
"(10281, 1)",London Spitfire,0.0,0.0,0.0,0.0,244.63600158691406,131.28399658203122,397.6580047607422,131.28399658203122,0.0,0.0,0.0,0.0,London Spitfire,Houston Outlaws
"(10281, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,127.0,Houston Outlaws,London Spitfire
"(10281, 3)",Houston Outlaws,70.26840972900389,70.29564666748047,70.26840972900389,70.29564666748047,0.0,478.31997680664057,0.0,273.32998657226557,0.0,0.0,0.0,0.0,London Spitfire,Houston Outlaws
"(10281, 4)",London Spitfire,60.977210998535156,60.95646667480469,0.0,60.95646667480469,121.5226593017578,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Houston Outlaws
"(10281, 5)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,184.0,Houston Outlaws,London Spitfire
"(10282, 1)",New York Excelsior,0.0,0.0,0.0,0.0,354.3190002441406,291.69700622558594,534.3190002441406,423.8520202636719,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(10282, 2)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,245.0,New York Excelsior,Florida Mayhem
"(10282, 3)",New York Excelsior,37.691368103027344,70.29129028320311,0.0,70.29129028320311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(10282, 4)",New York Excelsior,80.99382019042969,88.71055603027344,0.0,88.71055603027344,0.0,160.51602172851562,240.0,160.51602172851562,0.0,0.0,0.0,0.0,Florida Mayhem,New York Excelsior
"(10283, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,385.22100830078125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(10283, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,251.0,Boston Uprising,Philadelphia Fusion
"(10283, 3)",Philadelphia Fusion,79.11705780029297,79.10768127441406,79.11705780029297,79.10768127441406,167.47504425048828,63.74303436279297,109.11102294921876,63.74303436279297,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(10283, 4)",Philadelphia Fusion,155.28729248046875,165.75747680664062,66.58352661132811,177.41598510742188,130.54075622558594,223.02825927734372,240.0,446.05651855468744,0.0,0.0,0.0,0.0,Philadelphia Fusion,Boston Uprising
"(10284, 1)",London Spitfire,0.0,0.0,0.0,0.0,0.0,89.38003540039062,240.0,89.38003540039062,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10284, 2)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,200.0,London Spitfire,New York Excelsior
"(10284, 3)",New York Excelsior,112.13053131103516,112.12188720703124,0.0,112.12188720703124,97.99601745605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
"(10284, 4)",London Spitfire,82.55427551269531,88.70729064941406,0.0,88.70729064941406,0.0,138.35153198242188,240.0,138.35153198242188,0.0,0.0,0.0,0.0,New York Excelsior,London Spitfire
